Name;Position;Club;Age;Int Caps;Int Goals;Wage;Value;Sale Value;Best Rating;Best Pot Rating;Squad Rep;Squad Status;GK Rating;SW Rating;DL Rating;DC Rating;DR Rating;WBL Rating;WBR Rating;DM Rating;ML Rating;MC Rating;MR Rating;AML Rating;AMC Rating;AMR Rating;FS Rating;TS Rating;GK Pot Rating;SW Pot Rating;DL Pot Rating;DC Pot Rating;DR Pot Rating;WBL Pot Rating;WBR Pot Rating;DM Pot Rating;ML Pot Rating;MC Pot Rating;MR Pot Rating;AML Pot Rating;AMC Pot Rating;AMR Pot Rating;FS Pot Rating;TS Pot Rating;Unique ID;Club ID
Pellegrino, Fernando;GK;Defensa y Justicia;29;0;0;1.020;202.110;289.900;67,6% (GK);69,7% (GK);4950;First Team;0,6762;0,4993;0,4127;0,5220;0,4127;0,4135;0,4135;0,4886;0,4734;0,4868;0,4734;0,4734;0,4425;0,4734;0,4519;0,5242;0,6966;0,5112;0,4248;0,5321;0,4248;0,4252;0,4252;0,5016;0,4854;0,4998;0,4854;0,4854;0,4537;0,4854;0,4636;0,5348;964267;108526
Sánchez Sotelo, Juan;ST;Defensa y Justicia;28;0;0;2.000;859.310;1.532.720;68,9% (FS);72,3% (FS);4950;First Team;0,2973;0,5213;0,5789;0,5058;0,5789;0,5805;0,5805;0,5845;0,6413;0,6136;0,6413;0,6413;0,6035;0,6413;0,6888;0,6672;0,3119;0,5475;0,6058;0,5286;0,6058;0,6073;0,6073;0,6120;0,6705;0,6430;0,6705;0,6705;0,6340;0,6705;0,7229;0,6951;14010222;108526
Santillo, Pablo;GK;Defensa y Justicia;35;0;0;1.160;49.740;57.240;62,4% (GK);62,4% (GK);4950;Backup;0,6235;0,4978;0,4877;0,4778;0,4877;0,4725;0,4725;0,4752;0,4580;0,4638;0,4580;0,4580;0,4314;0,4580;0,4583;0,4839;0,6235;0,4978;0,4877;0,4778;0,4877;0,4725;0,4725;0,4762;0,4580;0,4652;0,4580;0,4580;0,4314;0,4580;0,4583;0,4839;951062;108526
Silva, Facundo;AM/F C;Defensa y Justicia;25;0;0;790;71.150;110.020;62,8% (FS);64,8% (FS);4950;Rotation;0,3027;0,4798;0,5322;0,4547;0,5322;0,5371;0,5371;0,5328;0,5890;0,5879;0,5890;0,5890;0,6086;0,5890;0,6284;0,5628;0,3119;0,4969;0,5506;0,4700;0,5506;0,5552;0,5552;0,5504;0,6066;0,6074;0,6066;0,6066;0,6266;0,6066;0,6478;0,5793;14019891;108526
Strillevsky, Germán;ST;Defensa y Justicia;24;0;0;1.130;222.040;199.530;62,7% (FS);63,7% (FS);4950;Backup;0,3018;0,5006;0,5404;0,4717;0,5404;0,5442;0,5442;0,5334;0,5899;0,5637;0,5899;0,5899;0,5513;0,5899;0,6270;0,6061;0,3060;0,5094;0,5501;0,4798;0,5501;0,5537;0,5537;0,5444;0,5995;0,5757;0,5995;0,5995;0,5604;0,5995;0,6373;0,6151;14060164;108526
Tonetto, Diego;AM L;Defensa y Justicia;27;0;0;1.490;726.950;616.040;63,8% (W);66,5% (W);4950;Backup;0,2877;0,4836;0,5526;0,4436;0,5526;0,5556;0,5556;0,5326;0,6379;0,5604;0,5938;0,6363;0,5590;0,5938;0,6166;0,5286;0,3019;0,5080;0,5784;0,4659;0,5784;0,5807;0,5807;0,5551;0,6653;0,5824;0,6193;0,6637;0,5853;0,6193;0,6447;0,5523;14003664;108526
Vella, Luciano;D/WB R;Defensa y Justicia;34;0;0;1.780;86.060;152.450;67,4% (FB);67,4% (FB);4950;First Team;0,3160;0,5711;0,6274;0,5634;0,6740;0,6222;0,6668;0,6058;0,6354;0,6237;0,6354;0,6354;0,5714;0,6354;0,5912;0,5781;0,3160;0,5711;0,6274;0,5634;0,6740;0,6222;0,6668;0,6068;0,6354;0,6250;0,6354;0,6354;0,5714;0,6354;0,5912;0,5781;954832;108526
Yacuzzi, Javier;D/WB/M L;Defensa y Justicia;36;0;0;1.900;60.210;107.890;68,9% (W);68,9% (W);4950;First Team;0,3295;0,5535;0,6788;0,5336;0,6361;0,6700;0,6279;0,6242;0,6887;0,6416;0,6411;0,6411;0,5879;0,6411;0,5948;0,5404;0,3295;0,5535;0,6788;0,5336;0,6361;0,6700;0,6279;0,6227;0,6887;0,6396;0,6411;0,6411;0,5879;0,6411;0,5948;0,5404;956460;108526
Anselmo, Federico;ST;Estudiantes (LP);21;0;0;1.090;250.500;401.090;68,3% (TS);74,2% (TS);6600;Hot Prospect;0,3380;0,5720;0,5352;0,5672;0,5352;0,5342;0,5342;0,5568;0,5782;0,5822;0,5782;0,5782;0,5417;0,5782;0,6469;0,6831;0,3704;0,6285;0,5937;0,6165;0,5937;0,5924;0,5924;0,6120;0,6416;0,6396;0,6416;0,6416;0,6090;0,6416;0,7209;0,7421;14047023;85
Auzqui, Carlos;AM R, ST;Estudiantes (LP);24;0;0;3.710;711.470;882.400;69,6% (W);71,1% (W);6600;Rotation;0,3876;0,5938;0,6845;0,5667;0,6845;0,6728;0,6728;0,6190;0,6483;0,6280;0,6854;0,6896;0,5489;0,6965;0,6342;0,6303;0,3951;0,6065;0,6973;0,5781;0,6973;0,6852;0,6852;0,6292;0,6616;0,6375;0,6994;0,7037;0,5632;0,7108;0,6495;0,6430;14026623;85
Barbona, David;AM LC;Estudiantes (LP);20;0;0;2.660;1.661.550;3.191.180;70,0% (W);78,4% (W);6600;Rotation;0,3729;0,5817;0,6472;0,5598;0,6472;0,6469;0,6469;0,6188;0,6952;0,6892;0,6536;0,7005;0,6478;0,6536;0,6292;0,5776;0,4131;0,6520;0,7244;0,6221;0,7244;0,7229;0,7229;0,6906;0,7778;0,7679;0,7313;0,7837;0,7334;0,7313;0,7097;0,6428;14102336;85
Cerutti, Ezequiel;AM RL, ST;Estudiantes (LP);24;0;0;4.250;2.501.000;4.432.300;68,4% (W);72,5% (FS);6600;First Team;0,3403;0,4802;0,5660;0,4543;0,5660;0,5818;0,5818;0,5597;0,6368;0,6044;0,6732;0,6825;0,5935;0,6841;0,6831;0,5931;0,3601;0,5152;0,6024;0,4853;0,6024;0,6174;0,6174;0,5923;0,6733;0,6366;0,7118;0,7216;0,6311;0,7234;0,7247;0,6272;14030753;85
Damonte, Israel;DM;Estudiantes (LP);34;0;0;2.570;145.320;242.930;74,4% (M);74,0% (M);6600;Rotation;0,3374;0,6400;0,7238;0,6930;0,7238;0,7074;0,7074;0,7340;0,7119;0,7439;0,7119;0,6875;0,5934;0,6693;0,6287;0,6652;0,3374;0,6400;0,7238;0,6930;0,7238;0,7074;0,7074;0,7310;0,7119;0,7398;0,7119;0,6875;0,5934;0,6693;0,6287;0,6652;952995;85
Desábato, Leandro;D C;Estudiantes (LP);36;4;0;3.520;90.730;97.760;76,7% (CB);76,7% (CB);6600;Key Player;0,3208;0,6738;0,6762;0,7672;0,6347;0,6093;0,6093;0,6212;0,5641;0,5865;0,5641;0,5641;0,4706;0,5641;0,5208;0,6483;0,3208;0,6738;0,6762;0,7672;0,6347;0,6093;0,6093;0,6235;0,5641;0,5895;0,5641;0,5641;0,4706;0,5641;0,5208;0,6483;3100292;85
Domínguez, Sebastián;D C;Estudiantes (LP);35;7;0;3.140;90.730;99.760;75,7% (CB);75,7% (CB);6600;First Team;0,3316;0,6795;0,6627;0,7574;0,6627;0,6422;0,6422;0,7008;0,6310;0,6484;0,6310;0,6310;0,5606;0,6310;0,5961;0,6834;0,3316;0,6795;0,6627;0,7574;0,6627;0,6422;0,6422;0,7135;0,6310;0,6648;0,6310;0,6310;0,5606;0,6310;0,5961;0,6834;6300114;85
Fernández, Gastón;AM LC, F C;Estudiantes (LP);32;0;0;2.630;272.170;559.520;74,5% (FS);74,5% (FS);6600;Rotation;0,3024;0,5193;0,5811;0,4919;0,5811;0,5932;0,5932;0,6021;0,6751;0,6408;0,6751;0,7205;0,7302;0,7137;0,7455;0,6308;0,3024;0,5193;0,5811;0,4919;0,5811;0,5932;0,5932;0,6081;0,6751;0,6490;0,6751;0,7205;0,7302;0,7137;0,7455;0,6308;6300064;85
Gil Romero, Gastón;DM;Estudiantes (LP);22;0;0;3.920;2.375.950;4.204.440;72,1% (DM);78,4% (M);6600;First Team;0,3563;0,6473;0,6995;0,6550;0,6995;0,6808;0,6808;0,7213;0,6674;0,7203;0,6674;0,6674;0,6016;0,6674;0,6020;0,6122;0,3791;0,6886;0,7432;0,6911;0,7432;0,7239;0,7239;0,7796;0,7110;0,7842;0,7110;0,7110;0,6471;0,7110;0,6475;0,6489;14035446;85
Gil, Leonardo;DM, M LC;Estudiantes (LP);24;2;0;3.500;2.276.200;4.232.800;69,5% (W);73,1% (M);6600;First Team;0,3231;0,5923;0,6749;0,5766;0,6749;0,6661;0,6661;0,6832;0,6952;0,6889;0,6515;0,6515;0,5860;0,6515;0,6059;0,5844;0,3358;0,6136;0,6977;0,5956;0,6977;0,6886;0,6886;0,7201;0,7200;0,7314;0,6747;0,6747;0,6100;0,6747;0,6300;0,6044;14010532;85
Graciani, Gabriel;AM R;Estudiantes (LP);23;0;0;3.480;735.030;931.870;70,4% (W);74,5% (W);6600;Rotation;0,3304;0,5664;0,6257;0,5549;0,6615;0,6267;0,6666;0,6090;0,6549;0,6301;0,7035;0,6549;0,6161;0,7018;0,6363;0,5934;0,3496;0,6011;0,6649;0,5861;0,7029;0,6651;0,7075;0,6457;0,6935;0,6676;0,7450;0,6935;0,6550;0,7432;0,6762;0,6253;14023267;85
Jara, Leonardo;D/WB R, M RC;Estudiantes (LP);24;0;0;3.970;2.375.950;4.224.610;72,7% (W);74,2% (W);6600;First Team;0,3651;0,5712;0,6566;0,5961;0,7028;0,6520;0,7004;0,6434;0,6815;0,7188;0,7273;0,6815;0,6208;0,7235;0,6272;0,5904;0,3723;0,5834;0,6699;0,6072;0,7170;0,6651;0,7145;0,6542;0,6954;0,7299;0,7421;0,6954;0,6361;0,7382;0,6419;0,6017;14021845;85
Maxi Núñez;AM RL, ST;Estudiantes (LP);29;0;0;3.280;1.048.670;1.341.680;68,0% (W);71,8% (W);6600;Rotation;0,3199;0,4913;0,5843;0,4588;0,5843;0,5916;0,5916;0,5639;0,6330;0,5956;0,6732;0,6765;0,6436;0,6800;0,6720;0,5475;0,3396;0,5250;0,6195;0,4889;0,6195;0,6260;0,6260;0,5996;0,6688;0,6325;0,7113;0,7148;0,6834;0,7185;0,7125;0,5811;14011252;85
Mendoza, Diego;ST;Estudiantes (LP);23;0;0;2.640;1.501.000;1.901.600;66,8% (TS);68,4% (TS);6600;Backup;0,2952;0,5458;0,5455;0,5286;0,5455;0,5440;0,5440;0,5538;0,5953;0,5792;0,5953;0,5953;0,5545;0,5953;0,6519;0,6677;0,3034;0,5604;0,5605;0,5414;0,5605;0,5592;0,5592;0,5656;0,6117;0,5909;0,6117;0,6117;0,5710;0,6117;0,6710;0,6839;14046986;85
Navarro, Hilario;GK;Estudiantes (LP);35;0;0;2.670;111.750;119.250;70,5% (GK);70,5% (GK);6600;Backup;0,7054;0,4989;0,4662;0,4864;0,4662;0,4582;0,4582;0,5097;0,4902;0,5047;0,4902;0,4902;0,4410;0,4902;0,4568;0,5177;0,7054;0,4989;0,4662;0,4864;0,4662;0,4582;0,4582;0,5081;0,4902;0,5027;0,4902;0,4902;0,4410;0,4902;0,4568;0,5177;79000036;85
Orihuela, Matías;D/WB/AM L;Estudiantes (LP);23;0;0;1.870;726.950;940.880;66,7% (W);69,1% (W);6600;Backup;0,3057;0,5341;0,6404;0,5175;0,5984;0,6401;0,5981;0,5653;0,6665;0,5856;0,6204;0,6631;0,5777;0,6204;0,5931;0,5214;0,3181;0,5551;0,6644;0,5363;0,6207;0,6635;0,6200;0,5894;0,6908;0,6110;0,6430;0,6872;0,6008;0,6430;0,6168;0,5410;14115264;85
Rosales, Pablo;D/WB RL;Estudiantes (LP);23;0;0;2.510;1.311.750;2.676.720;67,4% (FB);70,1% (FB);6600;First Team;0,3484;0,5874;0,6712;0,5827;0,6737;0,6604;0,6604;0,5956;0,6167;0,5970;0,6167;0,6167;0,5437;0,6167;0,5819;0,5869;0,3620;0,6117;0,6988;0,6037;0,7014;0,6871;0,6871;0,6196;0,6424;0,6210;0,6424;0,6424;0,5701;0,6424;0,6090;0,6076;14035454;85
Sarulyte, Matías;D C;Estudiantes (LP);26;0;0;1.940;1.061.650;2.275.990;69,2% (CB);70,1% (CB);6600;Rotation;0,3196;0,6354;0,6126;0,6919;0,6503;0,5944;0,5944;0,6056;0,5659;0,5865;0,5659;0,5659;0,5058;0,5659;0,5295;0,5903;0,3238;0,6443;0,6223;0,7005;0,6606;0,6039;0,6039;0,6115;0,5755;0,5917;0,5755;0,5755;0,5149;0,5755;0,5390;0,5987;14011141;85
Schunke, Jonathan;D C;Estudiantes (LP);28;0;0;3.280;563.120;709.900;72,5% (CB);73,1% (CB);6600;First Team;0,3235;0,6433;0,6033;0,7250;0,6033;0,5814;0,5814;0,5890;0,5557;0,5710;0,5557;0,5557;0,4921;0,5557;0,5198;0,6453;0,3267;0,6486;0,6077;0,7311;0,6077;0,5856;0,5856;0,6046;0,5601;0,5904;0,5601;0,5601;0,4973;0,5601;0,5253;0,6498;14009263;85
Umere, Elías;ST;Estudiantes (LP);20;0;0;1.020;250.500;395.800;65,0% (FS);76,1% (FS);6600;Hot Prospect;0,3208;0,5322;0,5830;0,4996;0,5830;0,5871;0,5871;0,5609;0,6183;0,5905;0,6183;0,6183;0,5955;0,6183;0,6500;0,5851;0,3692;0,6175;0,6735;0,5736;0,6735;0,6775;0,6775;0,6474;0,7153;0,6809;0,7153;0,7153;0,7018;0,7153;0,7611;0,6736;14149932;85
Bangardino, Pablo;GK;Gimnasia (LP);31;0;0;1.520;232.190;195.940;61,6% (GK);62,7% (GK);5950;Backup;0,6164;0,4673;0,4578;0,4475;0,4578;0,4541;0,4541;0,4985;0,4929;0,5004;0,4929;0,4929;0,4717;0,4929;0,4734;0,4938;0,6270;0,4742;0,4645;0,4536;0,4645;0,4607;0,4607;0,5064;0,4999;0,5084;0,4999;0,4999;0,4783;0,4999;0,4801;0,5005;965120;87
Barsottini, Osvaldo;SW, D C;Gimnasia (LP);34;0;0;1.870;161.420;313.500;73,3% (CB);73,3% (CB);5950;First Team;0,3949;0,6960;0,6372;0,7327;0,6372;0,6196;0,6196;0,6203;0,5891;0,6134;0,5891;0,5891;0,5249;0,5891;0,5580;0,6403;0,3949;0,6960;0,6372;0,7327;0,6372;0,6196;0,6196;0,6226;0,5891;0,6165;0,5891;0,5891;0,5249;0,5891;0,5580;0,6403;950324;87
Benavídez, Nicolás;D/WB L;Gimnasia (LP);24;0;0;1.600;338.120;302.930;66,8% (FB);70,0% (FB);5950;Backup;0,3343;0,5400;0,6680;0,5316;0,6218;0,6596;0,6140;0,5939;0,6257;0,6119;0,6257;0,6257;0,5797;0,6257;0,5827;0,5377;0,3496;0,5676;0,6995;0,5558;0,6511;0,6902;0,6425;0,6226;0,6541;0,6411;0,6541;0,6541;0,6087;0,6541;0,6126;0,5616;14035496;87
Benítez, Oliver;D LC;Gimnasia (LP);24;0;0;1.680;453.640;580.710;69,5% (CB);70,8% (CB);5950;First Team;0,3533;0,6310;0,6711;0,6948;0,6289;0,6144;0,6144;0,6186;0,6076;0,6117;0,6076;0,6076;0,5354;0,6076;0,5582;0,6119;0,3602;0,6444;0,6861;0,7080;0,6429;0,6278;0,6278;0,6312;0,6201;0,6238;0,6201;0,6201;0,5476;0,6201;0,5705;0,6227;14027416;87
Bonnín, Yair;GK;Gimnasia (LP);25;0;0;1.200;650.650;1.474.600;63,7% (GK);66,2% (GK);5950;First Team;0,6372;0,4555;0,4521;0,4188;0,4521;0,4433;0,4433;0,4941;0,4864;0,4934;0,4864;0,4864;0,4609;0,4864;0,4607;0,4707;0,6623;0,4705;0,4670;0,4318;0,4670;0,4574;0,4574;0,5060;0,5008;0,5033;0,5008;0,5008;0,4739;0,5008;0,4743;0,4836;14027414;87
Brum, Roberto;DM, M RC;Gimnasia (LP);32;0;0;2.330;132.440;222.960;70,7% (DM);71,0% (DM);5950;Rotation;0,3660;0,6233;0,6666;0,6145;0,6666;0,6504;0,6876;0,7068;0,6381;0,6972;0,6810;0,6381;0,5753;0,6381;0,6014;0,6075;0,3695;0,6303;0,6723;0,6209;0,6723;0,6560;0,6934;0,7104;0,6434;0,6998;0,6867;0,6434;0,5816;0,6434;0,6078;0,6127;8826849;87
Coronel, Maximiliano;D C;Gimnasia (LP);26;0;0;2.000;1.275.850;1.612.470;64,2% (CB);65,3% (CB);5950;Backup;0,3482;0,5995;0,5939;0,6420;0,5939;0,5754;0,5754;0,5658;0,5395;0,5513;0,5395;0,5395;0,4678;0,5395;0,5067;0,5573;0,3551;0,6115;0,6061;0,6533;0,6061;0,5872;0,5872;0,5805;0,5512;0,5671;0,5512;0,5512;0,4795;0,5512;0,5186;0,5669;14022484;87
Fernández, Ignacio;AM LC;Gimnasia (LP);26;0;0;2.580;1.661.550;3.727.470;74,4% (W);75,4% (W);5950;Key Player;0,3726;0,5761;0,6434;0,5645;0,6434;0,6437;0,6437;0,6483;0,7437;0,7214;0,6922;0,7387;0,7013;0,6922;0,7083;0,6492;0,3763;0,5842;0,6530;0,5714;0,6530;0,6532;0,6532;0,6579;0,7536;0,7322;0,7015;0,7486;0,7106;0,7015;0,7181;0,6568;14031117;87
García, Matías;WB/M L;Gimnasia (LP);24;0;0;2.710;590.770;447.140;65,3% (W);68,6% (W);5950;Backup;0,3401;0,5479;0,6426;0,5344;0,6053;0,6389;0,5987;0,5788;0,6532;0,5912;0,6081;0,6455;0,5560;0,6081;0,5678;0,5310;0,3557;0,5757;0,6747;0,5589;0,6356;0,6706;0,6284;0,6087;0,6855;0,6221;0,6381;0,6774;0,5867;0,6381;0,5992;0,5559;14027425;87
Licht, Lucas;D/WB L;Gimnasia (LP);34;0;0;3.090;190.100;404.600;71,1% (FB);71,1% (FB);5950;Key Player;0,3184;0,5942;0,7114;0,5824;0,6622;0,7055;0,6567;0,6376;0,7074;0,6591;0,6663;0,6663;0,6093;0,6663;0,6176;0,5744;0,3184;0,5942;0,7114;0,5824;0,6622;0,7055;0,6567;0,6373;0,7074;0,6588;0,6663;0,6663;0,6093;0,6663;0,6176;0,5744;952891;87
Mazzola, Nicolás;ST;Gimnasia (LP);25;0;0;1.890;1.001.000;2.453.060;72,8% (TS);72,8% (TS);5950;First Team;0,3517;0,5893;0,5717;0,5884;0,5717;0,5697;0,5697;0,5927;0,6110;0,6133;0,6110;0,6110;0,5805;0,6110;0,6956;0,7281;0,3517;0,5893;0,5717;0,5884;0,5717;0,5697;0,5697;0,5912;0,6110;0,6112;0,6110;0,6110;0,5805;0,6110;0,6956;0,7281;14004044;87
Medina, Antonio;AM R, ST;Gimnasia (LP);31;0;0;2.720;600.130;965.390;66,8% (W);68,3% (W);5950;First Team;0,3060;0,4987;0,5912;0,4795;0,5912;0,5930;0,5930;0,5648;0,6245;0,5987;0,6642;0,6642;0,5563;0,6684;0,6405;0,5830;0,3134;0,5114;0,6040;0,4908;0,6040;0,6055;0,6055;0,5750;0,6378;0,6082;0,6783;0,6783;0,5706;0,6826;0,6559;0,5958;14022870;87
Mendoza, Javier;AM LC;Gimnasia (LP);23;0;0;1.670;950.950;1.995.220;71,0% (W);74,0% (W);5950;Rotation;0,3382;0,5213;0,5740;0,5009;0,5740;0,5842;0,5842;0,5908;0,7098;0,6710;0,6607;0,7051;0,6663;0,6607;0,6578;0,5970;0,3536;0,5478;0,6032;0,5247;0,6032;0,6127;0,6127;0,6204;0,7399;0,7036;0,6888;0,7350;0,6963;0,6888;0,6862;0,6203;14078836;87
Meza, Maximiliano;AM RLC;Gimnasia (LP);24;0;0;2.310;533.690;725.430;70,4% (W);72,0% (W);5950;First Team;0,3195;0,5298;0,6119;0,4952;0,6119;0,6155;0,6155;0,5948;0,7040;0,6694;0,7040;0,6974;0,6761;0,6974;0,6640;0,5799;0,3270;0,5446;0,6274;0,5088;0,6274;0,6306;0,6306;0,6106;0,7198;0,6870;0,7198;0,7130;0,6930;0,7130;0,6794;0,5923;14061320;87
Miloc, Dardo;DM;Gimnasia (LP);25;0;0;2.200;507.000;653.350;67,5% (DM);69,8% (DM);5950;Rotation;0,3711;0,6099;0,6488;0,6015;0,6488;0,6294;0,6294;0,6746;0,6066;0,6619;0,6066;0,6066;0,5535;0,6066;0,5590;0,5646;0,3833;0,6309;0,6698;0,6203;0,6698;0,6503;0,6503;0,6982;0,6281;0,6860;0,6281;0,6281;0,5763;0,6281;0,5818;0,5832;14021869;87
Nicolaiesvky, Diego;M C;Gimnasia (LP);22;0;0;1.080;593.280;856.210;65,7% (M);72,6% (M);5950;Backup;0,3466;0,5511;0,6191;0,5495;0,6191;0,6142;0,6142;0,5921;0,6175;0,6569;0,6175;0,6175;0,6261;0,6175;0,6016;0,5554;0,3766;0,6068;0,6770;0,5995;0,6770;0,6715;0,6715;0,6531;0,6767;0,7258;0,6767;0,6767;0,6913;0,6767;0,6646;0,6062;14078839;87
Oreja, Facundo;D/WB/M R;Gimnasia (LP);33;0;0;2.230;166.160;331.430;73,3% (FB);73,3% (FB);5950;First Team;0,3512;0,6342;0,6820;0,6847;0,7327;0,6665;0,7160;0,6530;0,6555;0,6566;0,6996;0,6555;0,5848;0,6555;0,6051;0,6205;0,3512;0,6342;0,6820;0,6847;0,7327;0,6665;0,7160;0,6540;0,6555;0,6579;0,6996;0,6555;0,5848;0,6555;0,6051;0,6205;965179;87
Sapetti, Leandro;D/WB/M L;Gimnasia (LP);26;0;0;1.440;253.500;362.460;68,2% (FB);72,9% (FB);5950;Rotation;0,3352;0,5653;0,6824;0,5623;0,6352;0,6749;0,6283;0,6071;0,6771;0,6241;0,6345;0,6345;0,5744;0,6345;0,5875;0,5518;0,3583;0,6053;0,7288;0,5971;0,6784;0,7204;0,6706;0,6487;0,7233;0,6666;0,6778;0,6778;0,6196;0,6778;0,6334;0,5876;14027417;87
Vegetti, Pablo;ST;Gimnasia (LP);27;0;0;3.280;1.899.000;4.094.810;75,3% (TS);75,9% (TS);5950;Key Player;0,3467;0,5816;0,5852;0,5819;0,5852;0,5844;0,5844;0,6138;0,6598;0,6442;0,6598;0,6598;0,6194;0,6598;0,7132;0,7527;0,3493;0,5864;0,5888;0,5859;0,5888;0,5881;0,5881;0,6196;0,6653;0,6507;0,6653;0,6653;0,6259;0,6653;0,7209;0,7591;14072217;87
Velázquez, Sergio;D RC;Gimnasia (LP);25;0;0;890;375.380;891.810;66,5% (FB);67,5% (FB);5950;Rotation;0,3463;0,5773;0,6186;0,6156;0,6646;0,6044;0,6450;0,5652;0,5823;0,5521;0,6182;0,5823;0,4885;0,5823;0,5257;0,5473;0,3505;0,5861;0,6283;0,6242;0,6750;0,6139;0,6552;0,5749;0,5919;0,5625;0,6284;0,5919;0,4976;0,5919;0,5352;0,5558;14022887;87
Alvacete, Juan;D/WB L;Godoy Cruz;25;0;0;1.490;573.910;1.089.380;70,0% (FB);71,7% (FB);5600;First Team;0,3642;0,5938;0,6998;0,5982;0,6514;0,6893;0,6459;0,6226;0,6857;0,6290;0,6447;0,6447;0,5663;0,6447;0,5975;0,5955;0,3708;0,6084;0,7167;0,6104;0,6672;0,7054;0,6610;0,6355;0,7008;0,6412;0,6589;0,6589;0,5809;0,6589;0,6125;0,6069;14028102;102491
Angileri, Fabrizio;AM RL;Godoy Cruz;21;0;0;1.870;1.001.000;2.285.950;69,4% (W);75,9% (W);5600;First Team;0,3192;0,5159;0,6027;0,4745;0,6027;0,6067;0,6067;0,5818;0,6913;0,6108;0,6459;0,6903;0,6042;0,6939;0,6553;0,5723;0,3504;0,5713;0,6642;0,5245;0,6642;0,6669;0,6669;0,6414;0,7566;0,6723;0,7070;0,7556;0,6661;0,7595;0,7221;0,6267;14079839;102491
Bonacorzo, Ezequiel;D/WB R;Godoy Cruz;22;0;0;1.350;562.880;787.350;64,4% (FB);69,3% (FB);5600;Backup;0,2982;0,5108;0,5994;0,4591;0,6440;0,5936;0,6361;0,5568;0,5983;0,5857;0,6352;0,5983;0,5602;0,5983;0,5740;0,4914;0,3204;0,5537;0,6454;0,4969;0,6933;0,6382;0,6840;0,6011;0,6428;0,6306;0,6824;0,6428;0,6058;0,6428;0,6208;0,5286;14035505;102491
Burgos, Esteban;D RC;Godoy Cruz;24;0;0;1.340;568.230;1.101.730;70,7% (CB);74,3% (CB);5600;First Team;0,3653;0,6392;0,6300;0,7075;0,6723;0,6120;0,6531;0,6474;0,5964;0,6010;0,5964;0,5964;0,5282;0,5964;0,5575;0,6147;0,3848;0,6763;0,6681;0,7433;0,7130;0,6491;0,6927;0,6864;0,6338;0,6386;0,6338;0,6338;0,5658;0,6338;0,5970;0,6475;14031733;102491
Ceballos, Lucas;D/WB/M R;Godoy Cruz;29;0;0;2.930;541.460;663.180;72,8% (FB);72,8% (FB);5600;First Team;0,3331;0,5719;0,7235;0,5642;0,7280;0,7023;0,7110;0,6095;0,6228;0,6094;0,6691;0,6228;0,5213;0,6228;0,5587;0,5367;0,3331;0,5719;0,7235;0,5642;0,7280;0,7023;0,7110;0,6093;0,6228;0,6090;0,6691;0,6228;0,5213;0,6228;0,5587;0,5367;14007759;102491
Correa, Javier;ST;Godoy Cruz;23;0;0;1.300;573.720;1.041.770;64,4% (FS);69,3% (FS);5600;Rotation;0,2919;0,4913;0,5236;0,4869;0,5236;0,5293;0,5293;0,5332;0,5925;0,5684;0,5925;0,5925;0,5795;0,5925;0,6440;0,6126;0,3125;0,5272;0,5606;0,5176;0,5606;0,5663;0,5663;0,5677;0,6335;0,6039;0,6335;0,6335;0,6255;0,6335;0,6927;0,6505;14022657;102491
De Faría, Luis;AM C;Godoy Cruz;19;0;0;20;374.500;460.370;62,5% (M);65,0% (M);5600;Hot Prospect;0,2790;0,5053;0,5799;0,5028;0,5799;0,5835;0,5835;0,5958;0,5830;0,6250;0,5830;0,5830;0,5868;0,5830;0,5513;0,5281;0,2912;0,5266;0,6025;0,5216;0,6025;0,6058;0,6058;0,6202;0,6056;0,6503;0,6056;0,6056;0,6118;0,6056;0,5746;0,5475;14079847;102491
Díaz, Gonzalo;AM L, ST;Godoy Cruz;25;0;0;1.510;874.500;1.936.660;67,5% (W);68,5% (W);5600;Rotation;0,2792;0,4627;0,5677;0,4441;0,5677;0,5761;0,5761;0,5547;0,6644;0,5844;0,6285;0,6752;0,6258;0,6536;0,6642;0,5632;0,2829;0,4707;0,5773;0,4510;0,5773;0,5855;0,5855;0,5606;0,6742;0,5894;0,6377;0,6851;0,6351;0,6632;0,6742;0,5710;14010304;102491
Galeano, Leonel;D C;Godoy Cruz;24;1;0;2.560;1.363.880;2.229.040;67,5% (CB);69,4% (CB);5600;First Team;0,3220;0,6175;0,6275;0,6753;0,6578;0,6100;0,6100;0,5963;0,5782;0,5859;0,5782;0,5782;0,4976;0,5782;0,5349;0,5791;0,3335;0,6373;0,6469;0,6943;0,6781;0,6288;0,6288;0,6120;0,5967;0,6001;0,5967;0,5967;0,5164;0,5967;0,5544;0,5945;14020603;102491
García, Emmanuel;DM;Godoy Cruz;22;0;0;1.330;830.780;1.805.680;68,4% (M);74,2% (M);5600;First Team;0,3107;0,5598;0,6106;0,5525;0,6106;0,6033;0,6033;0,6490;0,6137;0,6845;0,6137;0,6137;0,5741;0,6137;0,5945;0,5720;0,3424;0,6151;0,6682;0,6014;0,6682;0,6603;0,6603;0,7060;0,6714;0,7417;0,6714;0,6714;0,6346;0,6714;0,6554;0,6207;14047089;102491
